%time(s);  Meter 1;   Meter 2;   none;,Col2,Col3,Col4
1.716000000000000000e+03,3.702999999999999847e+00,1.483999999999999986e+00,0.000000000000000000e+00
1.716000000000000000e+03,3.705000000000000071e+00,1.483000000000000096e+00,0.000000000000000000e+00
1.717000000000000000e+03,3.705999999999999961e+00,1.477000000000000091e+00,0.000000000000000000e+00
1.717000000000000000e+03,3.708000000000000185e+00,1.473999999999999977e+00,0.000000000000000000e+00
1.717000000000000000e+03,3.706999999999999851e+00,1.467000000000000082e+00,0.000000000000000000e+00
1.717000000000000000e+03,3.708000000000000185e+00,1.465000000000000080e+00,0.000000000000000000e+00
1.717000000000000000e+03,3.708000000000000185e+00,1.463000000000000078e+00,0.000000000000000000e+00
1.718000000000000000e+03,3.709999999999999964e+00,1.459000000000000075e+00,0.000000000000000000e+00
1.718000000000000000e+03,3.710999999999999854e+00,1.457000000000000073e+00,0.000000000000000000e+00
1.718000000000000000e+03,3.708000000000000185e+00,1.455000000000000071e+00,0.000000000000000000e+00
1.718000000000000000e+03,3.708000000000000185e+00,1.451999999999999957e+00,0.000000000000000000e+00
1.718000000000000000e+03,3.709000000000000075e+00,1.451000000000000068e+00,0.000000000000000000e+00
1.718000000000000000e+03,3.708000000000000185e+00,1.451000000000000068e+00,0.000000000000000000e+00
1.720000000000000000e+03,3.706999999999999851e+00,1.453999999999999959e+00,0.000000000000000000e+00
1.721000000000000000e+03,3.709999999999999964e+00,1.457000000000000073e+00,0.000000000000000000e+00
1.721000000000000000e+03,3.710999999999999854e+00,1.459000000000000075e+00,0.000000000000000000e+00
1.721000000000000000e+03,3.710999999999999854e+00,1.463999999999999968e+00,0.000000000000000000e+00
1.721000000000000000e+03,3.709999999999999964e+00,1.467999999999999972e+00,0.000000000000000000e+00
1.721000000000000000e+03,3.709999999999999964e+00,1.469000000000000083e+00,0.000000000000000000e+00
1.721000000000000000e+03,3.709000000000000075e+00,1.473000000000000087e+00,0.000000000000000000e+00
1.721000000000000000e+03,3.709000000000000075e+00,1.473000000000000087e+00,0.000000000000000000e+00
1.722000000000000000e+03,3.709000000000000075e+00,1.473000000000000087e+00,0.000000000000000000e+00
1.722000000000000000e+03,3.709000000000000075e+00,1.471999999999999975e+00,0.000000000000000000e+00
1.722000000000000000e+03,3.709999999999999964e+00,1.471000000000000085e+00,0.000000000000000000e+00
1.722000000000000000e+03,3.710999999999999854e+00,1.467999999999999972e+00,0.000000000000000000e+00
1.722000000000000000e+03,3.713999999999999968e+00,1.467000000000000082e+00,0.000000000000000000e+00
1.723000000000000000e+03,3.717000000000000082e+00,1.461000000000000076e+00,0.000000000000000000e+00
1.723000000000000000e+03,3.717999999999999972e+00,1.459000000000000075e+00,0.000000000000000000e+00
1.723000000000000000e+03,3.717999999999999972e+00,1.455999999999999961e+00,0.000000000000000000e+00
1.723000000000000000e+03,3.721000000000000085e+00,1.451999999999999957e+00,0.000000000000000000e+00
1.723000000000000000e+03,3.718999999999999861e+00,1.449999999999999956e+00,0.000000000000000000e+00
1.723000000000000000e+03,3.718999999999999861e+00,1.449000000000000066e+00,0.000000000000000000e+00
1.724000000000000000e+03,3.720000000000000195e+00,1.451000000000000068e+00,0.000000000000000000e+00
1.724000000000000000e+03,3.718999999999999861e+00,1.451999999999999957e+00,0.000000000000000000e+00
1.724000000000000000e+03,3.718999999999999861e+00,1.455999999999999961e+00,0.000000000000000000e+00
1.724000000000000000e+03,3.720000000000000195e+00,1.459000000000000075e+00,0.000000000000000000e+00
1.724000000000000000e+03,3.720000000000000195e+00,1.461999999999999966e+00,0.000000000000000000e+00
1.724000000000000000e+03,3.721000000000000085e+00,1.467000000000000082e+00,0.000000000000000000e+00
1.724000000000000000e+03,3.721000000000000085e+00,1.469999999999999973e+00,0.000000000000000000e+00
1.724000000000000000e+03,3.721999999999999975e+00,1.473000000000000087e+00,0.000000000000000000e+00
1.725000000000000000e+03,3.720000000000000195e+00,1.477999999999999980e+00,0.000000000000000000e+00
1.725000000000000000e+03,3.718999999999999861e+00,1.481000000000000094e+00,0.000000000000000000e+00
1.725000000000000000e+03,3.718999999999999861e+00,1.483000000000000096e+00,0.000000000000000000e+00
1.725000000000000000e+03,3.717999999999999972e+00,1.487000000000000099e+00,0.000000000000000000e+00
1.725000000000000000e+03,3.717999999999999972e+00,1.489000000000000101e+00,0.000000000000000000e+00
1.725000000000000000e+03,3.716000000000000192e+00,1.491000000000000103e+00,0.000000000000000000e+00
1.725000000000000000e+03,3.714999999999999858e+00,1.491000000000000103e+00,0.000000000000000000e+00
1.726000000000000000e+03,3.713999999999999968e+00,1.491000000000000103e+00,0.000000000000000000e+00
1.726000000000000000e+03,3.710999999999999854e+00,1.489000000000000101e+00,0.000000000000000000e+00
1.726000000000000000e+03,3.709999999999999964e+00,1.487000000000000099e+00,0.000000000000000000e+00
1.726000000000000000e+03,3.706999999999999851e+00,1.483999999999999986e+00,0.000000000000000000e+00
1.726000000000000000e+03,3.706999999999999851e+00,1.479999999999999982e+00,0.000000000000000000e+00
1.726000000000000000e+03,3.705999999999999961e+00,1.477000000000000091e+00,0.000000000000000000e+00
1.726000000000000000e+03,3.705000000000000071e+00,1.471999999999999975e+00,0.000000000000000000e+00
1.729000000000000000e+03,3.704000000000000181e+00,1.461999999999999966e+00,0.000000000000000000e+00
1.729000000000000000e+03,3.704000000000000181e+00,1.465000000000000080e+00,0.000000000000000000e+00
1.729000000000000000e+03,3.705000000000000071e+00,1.467000000000000082e+00,0.000000000000000000e+00
1.729000000000000000e+03,3.706999999999999851e+00,1.471000000000000085e+00,0.000000000000000000e+00
1.729000000000000000e+03,3.709000000000000075e+00,1.473000000000000087e+00,0.000000000000000000e+00
1.729000000000000000e+03,3.709000000000000075e+00,1.473999999999999977e+00,0.000000000000000000e+00
1.729000000000000000e+03,3.709999999999999964e+00,1.473999999999999977e+00,0.000000000000000000e+00
1.730000000000000000e+03,3.709000000000000075e+00,1.473999999999999977e+00,0.000000000000000000e+00
1.730000000000000000e+03,3.709000000000000075e+00,1.473000000000000087e+00,0.000000000000000000e+00
1.730000000000000000e+03,3.709000000000000075e+00,1.471999999999999975e+00,0.000000000000000000e+00
1.730000000000000000e+03,3.706999999999999851e+00,1.469999999999999973e+00,0.000000000000000000e+00
1.730000000000000000e+03,3.708000000000000185e+00,1.467000000000000082e+00,0.000000000000000000e+00
1.730000000000000000e+03,3.709000000000000075e+00,1.465000000000000080e+00,0.000000000000000000e+00
1.730000000000000000e+03,3.709000000000000075e+00,1.463000000000000078e+00,0.000000000000000000e+00
1.731000000000000000e+03,3.709999999999999964e+00,1.461000000000000076e+00,0.000000000000000000e+00
1.731000000000000000e+03,3.712000000000000188e+00,1.459000000000000075e+00,0.000000000000000000e+00
1.731000000000000000e+03,3.709000000000000075e+00,1.457999999999999963e+00,0.000000000000000000e+00
1.731000000000000000e+03,3.709000000000000075e+00,1.455999999999999961e+00,0.000000000000000000e+00
1.731000000000000000e+03,3.708000000000000185e+00,1.455999999999999961e+00,0.000000000000000000e+00
1.731000000000000000e+03,3.709000000000000075e+00,1.455000000000000071e+00,0.000000000000000000e+00
1.731000000000000000e+03,3.709000000000000075e+00,1.455000000000000071e+00,0.000000000000000000e+00
1.732000000000000000e+03,3.708000000000000185e+00,1.455000000000000071e+00,0.000000000000000000e+00
1.732000000000000000e+03,3.706999999999999851e+00,1.455999999999999961e+00,0.000000000000000000e+00
1.732000000000000000e+03,3.708000000000000185e+00,1.457000000000000073e+00,0.000000000000000000e+00
1.732000000000000000e+03,3.708000000000000185e+00,1.459999999999999964e+00,0.000000000000000000e+00
1.732000000000000000e+03,3.706999999999999851e+00,1.461999999999999966e+00,0.000000000000000000e+00
1.732000000000000000e+03,3.705999999999999961e+00,1.465000000000000080e+00,0.000000000000000000e+00
1.732000000000000000e+03,3.705000000000000071e+00,1.471000000000000085e+00,0.000000000000000000e+00
1.732000000000000000e+03,3.704000000000000181e+00,1.475000000000000089e+00,0.000000000000000000e+00
1.733000000000000000e+03,3.705000000000000071e+00,1.479000000000000092e+00,0.000000000000000000e+00
1.733000000000000000e+03,3.702999999999999847e+00,1.483000000000000096e+00,0.000000000000000000e+00
1.733000000000000000e+03,3.702999999999999847e+00,1.485999999999999988e+00,0.000000000000000000e+00
1.733000000000000000e+03,3.701999999999999957e+00,1.495000000000000107e+00,0.000000000000000000e+00
1.733000000000000000e+03,3.701000000000000068e+00,1.497999999999999998e+00,0.000000000000000000e+00
1.734000000000000000e+03,3.698999999999999844e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.734000000000000000e+03,3.697999999999999954e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.734000000000000000e+03,3.696000000000000174e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.734000000000000000e+03,3.693000000000000060e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.734000000000000000e+03,3.689999999999999947e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.734000000000000000e+03,3.689000000000000057e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.735000000000000000e+03,3.685000000000000053e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.735000000000000000e+03,3.682999999999999829e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.735000000000000000e+03,3.681000000000000050e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.735000000000000000e+03,3.680000000000000160e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.735000000000000000e+03,3.678999999999999826e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.735000000000000000e+03,3.678999999999999826e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.735000000000000000e+03,3.677000000000000046e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.735000000000000000e+03,3.677000000000000046e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.736000000000000000e+03,3.678999999999999826e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.736000000000000000e+03,3.678999999999999826e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.736000000000000000e+03,3.680000000000000160e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.736000000000000000e+03,3.681000000000000050e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.736000000000000000e+03,3.682999999999999829e+00,1.504999999999999893e+00,0.000000000000000000e+00
1.736000000000000000e+03,3.682999999999999829e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.736000000000000000e+03,3.684000000000000163e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.737000000000000000e+03,3.685000000000000053e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.737000000000000000e+03,3.684000000000000163e+00,1.500000000000000000e+00,0.000000000000000000e+00
1.737000000000000000e+03,3.684000000000000163e+00,1.497999999999999998e+00,0.000000000000000000e+00
1.737000000000000000e+03,3.685000000000000053e+00,1.495999999999999996e+00,0.000000000000000000e+00
1.737000000000000000e+03,3.684000000000000163e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.737000000000000000e+03,3.684000000000000163e+00,1.489999999999999991e+00,0.000000000000000000e+00
1.737000000000000000e+03,3.682999999999999829e+00,1.487000000000000099e+00,0.000000000000000000e+00
1.738000000000000000e+03,3.684000000000000163e+00,1.483000000000000096e+00,0.000000000000000000e+00
1.738000000000000000e+03,3.684000000000000163e+00,1.479999999999999982e+00,0.000000000000000000e+00
1.738000000000000000e+03,3.685000000000000053e+00,1.477000000000000091e+00,0.000000000000000000e+00
1.738000000000000000e+03,3.684000000000000163e+00,1.475999999999999979e+00,0.000000000000000000e+00
1.738000000000000000e+03,3.685000000000000053e+00,1.475999999999999979e+00,0.000000000000000000e+00
1.738000000000000000e+03,3.684000000000000163e+00,1.477000000000000091e+00,0.000000000000000000e+00
1.738000000000000000e+03,3.684000000000000163e+00,1.477999999999999980e+00,0.000000000000000000e+00
1.739000000000000000e+03,3.684000000000000163e+00,1.483000000000000096e+00,0.000000000000000000e+00
1.739000000000000000e+03,3.681999999999999940e+00,1.483999999999999986e+00,0.000000000000000000e+00
1.739000000000000000e+03,3.681999999999999940e+00,1.485999999999999988e+00,0.000000000000000000e+00
1.739000000000000000e+03,3.681000000000000050e+00,1.485999999999999988e+00,0.000000000000000000e+00
1.739000000000000000e+03,3.681000000000000050e+00,1.487000000000000099e+00,0.000000000000000000e+00
1.740000000000000000e+03,3.681000000000000050e+00,1.487999999999999989e+00,0.000000000000000000e+00
1.740000000000000000e+03,3.682999999999999829e+00,1.487999999999999989e+00,0.000000000000000000e+00
1.740000000000000000e+03,3.684000000000000163e+00,1.489999999999999991e+00,0.000000000000000000e+00
1.740000000000000000e+03,3.684000000000000163e+00,1.491000000000000103e+00,0.000000000000000000e+00
1.740000000000000000e+03,3.685000000000000053e+00,1.491000000000000103e+00,0.000000000000000000e+00
1.740000000000000000e+03,3.682999999999999829e+00,1.491999999999999993e+00,0.000000000000000000e+00
1.740000000000000000e+03,3.682999999999999829e+00,1.491999999999999993e+00,0.000000000000000000e+00
1.741000000000000000e+03,3.684000000000000163e+00,1.493000000000000105e+00,0.000000000000000000e+00
1.741000000000000000e+03,3.682999999999999829e+00,1.493000000000000105e+00,0.000000000000000000e+00
1.741000000000000000e+03,3.685000000000000053e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.741000000000000000e+03,3.685000000000000053e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.741000000000000000e+03,3.686999999999999833e+00,1.497000000000000108e+00,0.000000000000000000e+00
1.741000000000000000e+03,3.686999999999999833e+00,1.499000000000000110e+00,0.000000000000000000e+00
1.741000000000000000e+03,3.686999999999999833e+00,1.500999999999999890e+00,0.000000000000000000e+00
1.742000000000000000e+03,3.688000000000000167e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.742000000000000000e+03,3.685000000000000053e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.742000000000000000e+03,3.685000000000000053e+00,1.504999999999999893e+00,0.000000000000000000e+00
1.742000000000000000e+03,3.685000000000000053e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.742000000000000000e+03,3.684000000000000163e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.742000000000000000e+03,3.685000000000000053e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.742000000000000000e+03,3.685000000000000053e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.743000000000000000e+03,3.685999999999999943e+00,1.510000000000000009e+00,0.000000000000000000e+00
1.743000000000000000e+03,3.685999999999999943e+00,1.510999999999999899e+00,0.000000000000000000e+00
1.743000000000000000e+03,3.685000000000000053e+00,1.510999999999999899e+00,0.000000000000000000e+00
1.743000000000000000e+03,3.685000000000000053e+00,1.512000000000000011e+00,0.000000000000000000e+00
1.743000000000000000e+03,3.685000000000000053e+00,1.512000000000000011e+00,0.000000000000000000e+00
1.743000000000000000e+03,3.685999999999999943e+00,1.512000000000000011e+00,0.000000000000000000e+00
1.743000000000000000e+03,3.685999999999999943e+00,1.512000000000000011e+00,0.000000000000000000e+00
1.743000000000000000e+03,3.685000000000000053e+00,1.512999999999999901e+00,0.000000000000000000e+00
1.744000000000000000e+03,3.685000000000000053e+00,1.512999999999999901e+00,0.000000000000000000e+00
1.744000000000000000e+03,3.684000000000000163e+00,1.512999999999999901e+00,0.000000000000000000e+00
1.744000000000000000e+03,3.685000000000000053e+00,1.512000000000000011e+00,0.000000000000000000e+00
1.744000000000000000e+03,3.684000000000000163e+00,1.512000000000000011e+00,0.000000000000000000e+00
1.744000000000000000e+03,3.682999999999999829e+00,1.512000000000000011e+00,0.000000000000000000e+00
1.745000000000000000e+03,3.681000000000000050e+00,1.512999999999999901e+00,0.000000000000000000e+00
1.745000000000000000e+03,3.681000000000000050e+00,1.510999999999999899e+00,0.000000000000000000e+00
1.745000000000000000e+03,3.680000000000000160e+00,1.510000000000000009e+00,0.000000000000000000e+00
1.745000000000000000e+03,3.678999999999999826e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.745000000000000000e+03,3.676000000000000156e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.745000000000000000e+03,3.676000000000000156e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.746000000000000000e+03,3.674999999999999822e+00,1.504999999999999893e+00,0.000000000000000000e+00
1.746000000000000000e+03,3.673999999999999932e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.746000000000000000e+03,3.672000000000000153e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.746000000000000000e+03,3.670999999999999819e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.746000000000000000e+03,3.669999999999999929e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.746000000000000000e+03,3.669000000000000039e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.746000000000000000e+03,3.669000000000000039e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.746000000000000000e+03,3.668000000000000149e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.747000000000000000e+03,3.666999999999999815e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.747000000000000000e+03,3.666999999999999815e+00,1.500999999999999890e+00,0.000000000000000000e+00
1.747000000000000000e+03,3.666999999999999815e+00,1.500999999999999890e+00,0.000000000000000000e+00
1.747000000000000000e+03,3.666999999999999815e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.747000000000000000e+03,3.665999999999999925e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.747000000000000000e+03,3.665000000000000036e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.747000000000000000e+03,3.665999999999999925e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.748000000000000000e+03,3.665999999999999925e+00,1.504999999999999893e+00,0.000000000000000000e+00
1.748000000000000000e+03,3.665000000000000036e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.748000000000000000e+03,3.665000000000000036e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.748000000000000000e+03,3.665000000000000036e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.748000000000000000e+03,3.665000000000000036e+00,1.510000000000000009e+00,0.000000000000000000e+00
1.748000000000000000e+03,3.664000000000000146e+00,1.510000000000000009e+00,0.000000000000000000e+00
1.748000000000000000e+03,3.662999999999999812e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.749000000000000000e+03,3.662999999999999812e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.749000000000000000e+03,3.664000000000000146e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.749000000000000000e+03,3.662999999999999812e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.749000000000000000e+03,3.661999999999999922e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.749000000000000000e+03,3.661999999999999922e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.749000000000000000e+03,3.665000000000000036e+00,1.500000000000000000e+00,0.000000000000000000e+00
1.749000000000000000e+03,3.661000000000000032e+00,1.497999999999999998e+00,0.000000000000000000e+00
1.750000000000000000e+03,3.662999999999999812e+00,1.495000000000000107e+00,0.000000000000000000e+00
1.750000000000000000e+03,3.662999999999999812e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.750000000000000000e+03,3.664000000000000146e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.750000000000000000e+03,3.665000000000000036e+00,1.495000000000000107e+00,0.000000000000000000e+00
1.750000000000000000e+03,3.664000000000000146e+00,1.495999999999999996e+00,0.000000000000000000e+00
1.751000000000000000e+03,3.665000000000000036e+00,1.497999999999999998e+00,0.000000000000000000e+00
1.751000000000000000e+03,3.665999999999999925e+00,1.500999999999999890e+00,0.000000000000000000e+00
1.751000000000000000e+03,3.665999999999999925e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.751000000000000000e+03,3.662999999999999812e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.751000000000000000e+03,3.664000000000000146e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.751000000000000000e+03,3.664000000000000146e+00,1.510000000000000009e+00,0.000000000000000000e+00
1.751000000000000000e+03,3.662999999999999812e+00,1.512000000000000011e+00,0.000000000000000000e+00
1.752000000000000000e+03,3.662999999999999812e+00,1.514000000000000012e+00,0.000000000000000000e+00
1.752000000000000000e+03,3.664000000000000146e+00,1.514999999999999902e+00,0.000000000000000000e+00
1.752000000000000000e+03,3.664000000000000146e+00,1.514999999999999902e+00,0.000000000000000000e+00
1.752000000000000000e+03,3.664000000000000146e+00,1.514000000000000012e+00,0.000000000000000000e+00
1.752000000000000000e+03,3.662999999999999812e+00,1.512000000000000011e+00,0.000000000000000000e+00
1.752000000000000000e+03,3.661999999999999922e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.752000000000000000e+03,3.660000000000000142e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.753000000000000000e+03,3.660000000000000142e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.753000000000000000e+03,3.658999999999999808e+00,1.500000000000000000e+00,0.000000000000000000e+00
1.753000000000000000e+03,3.657999999999999918e+00,1.497999999999999998e+00,0.000000000000000000e+00
1.753000000000000000e+03,3.657999999999999918e+00,1.495000000000000107e+00,0.000000000000000000e+00
1.753000000000000000e+03,3.657000000000000028e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.753000000000000000e+03,3.657999999999999918e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.753000000000000000e+03,3.657999999999999918e+00,1.493000000000000105e+00,0.000000000000000000e+00
1.754000000000000000e+03,3.657999999999999918e+00,1.493000000000000105e+00,0.000000000000000000e+00
1.754000000000000000e+03,3.658999999999999808e+00,1.493000000000000105e+00,0.000000000000000000e+00
1.754000000000000000e+03,3.657999999999999918e+00,1.493000000000000105e+00,0.000000000000000000e+00
1.754000000000000000e+03,3.657999999999999918e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.754000000000000000e+03,3.657999999999999918e+00,1.495000000000000107e+00,0.000000000000000000e+00
1.754000000000000000e+03,3.657999999999999918e+00,1.495000000000000107e+00,0.000000000000000000e+00
1.754000000000000000e+03,3.656000000000000139e+00,1.497999999999999998e+00,0.000000000000000000e+00
1.754000000000000000e+03,3.657000000000000028e+00,1.500000000000000000e+00,0.000000000000000000e+00
1.755000000000000000e+03,3.656000000000000139e+00,1.502999999999999892e+00,0.000000000000000000e+00
1.755000000000000000e+03,3.654999999999999805e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.755000000000000000e+03,3.654999999999999805e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.755000000000000000e+03,3.654999999999999805e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.755000000000000000e+03,3.653000000000000025e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.756000000000000000e+03,3.649999999999999911e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.756000000000000000e+03,3.649999999999999911e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.756000000000000000e+03,3.652000000000000135e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.756000000000000000e+03,3.650999999999999801e+00,1.510000000000000009e+00,0.000000000000000000e+00
1.756000000000000000e+03,3.650999999999999801e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.756000000000000000e+03,3.650999999999999801e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.757000000000000000e+03,3.649999999999999911e+00,1.510000000000000009e+00,0.000000000000000000e+00
1.757000000000000000e+03,3.650999999999999801e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.757000000000000000e+03,3.650999999999999801e+00,1.508999999999999897e+00,0.000000000000000000e+00
1.757000000000000000e+03,3.650999999999999801e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.757000000000000000e+03,3.650999999999999801e+00,1.508000000000000007e+00,0.000000000000000000e+00
1.757000000000000000e+03,3.652000000000000135e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.757000000000000000e+03,3.652000000000000135e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.757000000000000000e+03,3.653000000000000025e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.758000000000000000e+03,3.650999999999999801e+00,1.500999999999999890e+00,0.000000000000000000e+00
1.758000000000000000e+03,3.649000000000000021e+00,1.499000000000000110e+00,0.000000000000000000e+00
1.758000000000000000e+03,3.648000000000000131e+00,1.497000000000000108e+00,0.000000000000000000e+00
1.758000000000000000e+03,3.646999999999999797e+00,1.495000000000000107e+00,0.000000000000000000e+00
1.758000000000000000e+03,3.645999999999999908e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.758000000000000000e+03,3.645000000000000018e+00,1.493000000000000105e+00,0.000000000000000000e+00
1.758000000000000000e+03,3.645000000000000018e+00,1.491000000000000103e+00,0.000000000000000000e+00
1.759000000000000000e+03,3.645000000000000018e+00,1.491000000000000103e+00,0.000000000000000000e+00
1.759000000000000000e+03,3.645000000000000018e+00,1.489999999999999991e+00,0.000000000000000000e+00
1.759000000000000000e+03,3.645999999999999908e+00,1.489999999999999991e+00,0.000000000000000000e+00
1.759000000000000000e+03,3.645999999999999908e+00,1.491000000000000103e+00,0.000000000000000000e+00
1.759000000000000000e+03,3.648000000000000131e+00,1.491000000000000103e+00,0.000000000000000000e+00
1.759000000000000000e+03,3.648000000000000131e+00,1.493000000000000105e+00,0.000000000000000000e+00
1.759000000000000000e+03,3.646999999999999797e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.760000000000000000e+03,3.646999999999999797e+00,1.493999999999999995e+00,0.000000000000000000e+00
1.760000000000000000e+03,3.646999999999999797e+00,1.495000000000000107e+00,0.000000000000000000e+00
1.760000000000000000e+03,3.648000000000000131e+00,1.497000000000000108e+00,0.000000000000000000e+00
1.760000000000000000e+03,3.648000000000000131e+00,1.497999999999999998e+00,0.000000000000000000e+00
1.760000000000000000e+03,3.648000000000000131e+00,1.499000000000000110e+00,0.000000000000000000e+00
1.760000000000000000e+03,3.646999999999999797e+00,1.500999999999999890e+00,0.000000000000000000e+00
1.760000000000000000e+03,3.645000000000000018e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.761000000000000000e+03,3.645000000000000018e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.761000000000000000e+03,3.644000000000000128e+00,1.506999999999999895e+00,0.000000000000000000e+00
1.761000000000000000e+03,3.644000000000000128e+00,1.506000000000000005e+00,0.000000000000000000e+00
1.761000000000000000e+03,3.645000000000000018e+00,1.504000000000000004e+00,0.000000000000000000e+00
1.761000000000000000e+03,3.645000000000000018e+00,1.502000000000000002e+00,0.000000000000000000e+00
1.762000000000000000e+03,3.644000000000000128e+00,1.497000000000000108e+00,0.000000000000000000e+00
1.762000000000000000e+03,3.644000000000000128e+00,1.493000000000000105e+00,0.000000000000000000e+00
1.762000000000000000e+03,3.644000000000000128e+00,1.489000000000000101e+00,0.000000000000000000e+00
1.762000000000000000e+03,3.642999999999999794e+00,1.483000000000000096e+00,0.000000000000000000e+00
1.762000000000000000e+03,3.642999999999999794e+00,1.479999999999999982e+00,0.000000000000000000e+00
1.762000000000000000e+03,3.641999999999999904e+00,1.477999999999999980e+00,0.000000000000000000e+00
1.762000000000000000e+03,3.641000000000000014e+00,1.475999999999999979e+00,0.000000000000000000e+00
1.763000000000000000e+03,3.638999999999999790e+00,1.473999999999999977e+00,0.000000000000000000e+00
1.763000000000000000e+03,3.637999999999999901e+00,1.473000000000000087e+00,0.000000000000000000e+00
1.763000000000000000e+03,3.638999999999999790e+00,1.473999999999999977e+00,0.000000000000000000e+00
1.763000000000000000e+03,3.637999999999999901e+00,1.473999999999999977e+00,0.000000000000000000e+00
1.763000000000000000e+03,3.640000000000000124e+00,1.475000000000000089e+00,0.000000000000000000e+00
1.763000000000000000e+03,3.641000000000000014e+00,1.475999999999999979e+00,0.000000000000000000e+00
1.763000000000000000e+03,3.641000000000000014e+00,1.475999999999999979e+00,0.000000000000000000e+00
